TS	Time	Phase	Temps
2012-04-26 12:19:54.056	1193.79	-77.66	310.24
2012-04-26 12:19:54.246	1193.98	-80.624	310.24
2012-04-26 12:19:54.446	1194.18	-78.578	310.24
2012-04-26 12:19:54.646	1194.38	-79.201	310.24
2012-04-26 12:19:54.856	1194.59	-78.908	310.24
2012-04-26 12:19:55.056	1194.79	-79.995	310.24
2012-04-26 12:19:55.256	1194.99	-79.393	310.24
2012-04-26 12:19:55.446	1195.18	-78.406	310.24
2012-04-26 12:19:55.646	1195.38	-78.375	310.25
2012-04-26 12:19:55.856	1195.59	-79.52	310.25
2012-04-26 12:19:56.056	1195.79	-79.239	310.25
2012-04-26 12:19:56.256	1195.99	-79.045	310.25
2012-04-26 12:19:56.466	1196.2	-78.726	310.25
2012-04-26 12:19:56.666	1196.4	-78.79	310.25
2012-04-26 12:19:56.856	1196.59	-78.883	310.26
2012-04-26 12:19:57.056	1196.79	-79.069	310.25
2012-04-26 12:19:57.256	1196.99	-79.218	310.25
2012-04-26 12:19:57.466	1197.2	-80.543	310.25
2012-04-26 12:19:57.666	1197.4	-79.397	310.25
2012-04-26 12:19:57.866	1197.6	-79.152	310.25
2012-04-26 12:19:58.066	1197.8	-78.714	310.25
2012-04-26 12:19:58.256	1197.99	-78.945	310.25
2012-04-26 12:19:58.466	1198.2	-79.156	310.25
2012-04-26 12:19:58.666	1198.4	-79.22	310.25
2012-04-26 12:19:58.866	1198.6	-79.704	310.25
2012-04-26 12:19:59.066	1198.8	-78.935	310.25
2012-04-26 12:19:59.276	1199.01	-79.464	310.25
2012-04-26 12:19:59.476	1199.21	-79.012	310.26
2012-04-26 12:19:59.666	1199.4	-79.324	310.25
2012-04-26 12:19:59.866	1199.6	-79.472	310.25
2012-04-26 12:20:00.066	1199.8	-79.914	310.25
2012-04-26 12:20:00.276	1200.01	-79.934	310.25
2012-04-26 12:20:00.476	1200.21	-79.187	310.25
2012-04-26 12:20:00.676	1200.41	-79.774	310.25
2012-04-26 12:20:00.886	1200.62	-80.181	310.25
2012-04-26 12:20:01.066	1200.8	-79.866	310.25
2012-04-26 12:20:01.276	1201.01	-78.966	310.25
2012-04-26 12:20:01.476	1201.21	-78.996	310.25
2012-04-26 12:20:01.676	1201.41	-78.833	310.26
2012-04-26 12:20:01.886	1201.62	-78.981	310.26
2012-04-26 12:20:02.086	1201.82	-79.762	310.26
2012-04-26 12:20:02.276	1202.01	-79.639	310.26
2012-04-26 12:20:02.476	1202.21	-80.694	310.25
2012-04-26 12:20:02.676	1202.41	-79.232	310.25
2012-04-26 12:20:02.886	1202.62	-79.653	310.25
2012-04-26 12:20:03.086	1202.82	-79.462	310.25
2012-04-26 12:20:03.286	1203.02	-78.704	310.25
2012-04-26 12:20:03.496	1203.23	-79.859	310.25
2012-04-26 12:20:03.676	1203.41	-79.173	310.25
2012-04-26 12:20:03.886	1203.62	-79.81	310.25
2012-04-26 12:20:04.086	1203.82	-79.138	310.25
2012-04-26 12:20:04.286	1204.02	-79.601	310.25
2012-04-26 12:20:04.496	1204.23	-79.576	310.25
2012-04-26 12:20:04.696	1204.43	-79.113	310.25
2012-04-26 12:20:04.896	1204.63	-80.691	310.25
2012-04-26 12:20:05.086	1204.82	-79.908	310.25
2012-04-26 12:20:05.286	1205.02	-79.997	310.25
2012-04-26 12:20:05.496	1205.23	-79.828	310.25
2012-04-26 12:20:05.696	1205.43	-79.547	310.25
2012-04-26 12:20:05.896	1205.63	-79.921	310.24
2012-04-26 12:20:06.106	1205.84	-80.105	310.24
2012-04-26 12:20:06.306	1206.04	-79.693	310.24
2012-04-26 12:20:06.496	1206.23	-79.254	310.24
2012-04-26 12:20:06.696	1206.43	-79.402	310.24
2012-04-26 12:20:06.896	1206.63	-80.166	310.24
2012-04-26 12:20:07.106	1206.84	-79.729	310.24
2012-04-26 12:20:07.306	1207.04	-79.254	310.25
2012-04-26 12:20:07.506	1207.24	-79.26	310.25
2012-04-26 12:20:07.716	1207.45	-79.966	310.25
2012-04-26 12:20:07.896	1207.63	-78.992	310.25
2012-04-26 12:20:08.106	1207.84	-79.011	310.25
2012-04-26 12:20:08.306	1208.04	-79.246	310.25
2012-04-26 12:20:08.506	1208.24	-79.586	310.25
2012-04-26 12:20:08.716	1208.45	-79.175	310.25
2012-04-26 12:20:08.916	1208.65	-79.482	310.25
2012-04-26 12:20:09.116	1208.85	-79.109	310.25
2012-04-26 12:20:09.306	1209.04	-79.388	310.24
2012-04-26 12:20:09.506	1209.24	-78.975	310.24
2012-04-26 12:20:09.716	1209.45	-79.037	310.24
2012-04-26 12:20:09.916	1209.65	-80.897	310.24
2012-04-26 12:20:10.116	1209.85	-80.164	310.24
2012-04-26 12:20:10.316	1210.05	-79.376	310.24
2012-04-26 12:20:10.526	1210.26	-79.259	310.23
2012-04-26 12:20:10.716	1210.45	-78.583	310.23
2012-04-26 12:20:10.916	1210.65	-80.594	310.23
2012-04-26 12:20:11.116	1210.85	-79.2	310.23
2012-04-26 12:20:11.316	1211.05	-79.665	310.23
2012-04-26 12:20:11.526	1211.26	-79.058	310.23
2012-04-26 12:20:11.726	1211.46	-79.698	310.23
2012-04-26 12:20:11.926	1211.66	-79.85	310.23
2012-04-26 12:20:12.116	1211.85	-78.875	310.23
2012-04-26 12:20:12.316	1212.05	-79.187	310.23
2012-04-26 12:20:12.526	1212.26	-80.751	310.23
2012-04-26 12:20:12.726	1212.46	-80.781	310.23
2012-04-26 12:20:12.926	1212.66	-80.087	310.23
2012-04-26 12:20:13.136	1212.87	-79.821	310.23
2012-04-26 12:20:13.316	1213.05	-79.302	310.23
2012-04-26 12:20:13.526	1213.26	-79.729	310.23
2012-04-26 12:20:13.726	1213.46	-79.282	310.24
2012-04-26 12:20:13.926	1213.66	-79.885	310.24
2012-04-26 12:20:14.136	1213.87	-80.061	310.24
2012-04-26 12:20:14.336	1214.07	-79.975	310.24
2012-04-26 12:20:14.536	1214.27	-79.392	310.24
2012-04-26 12:20:14.726	1214.46	-79.196	310.24
2012-04-26 12:20:14.926	1214.66	-80.183	310.24
2012-04-26 12:20:15.136	1214.87	-79.7	310.24
2012-04-26 12:20:15.336	1215.07	-79.578	310.23
2012-04-26 12:20:15.536	1215.27	-79.463	310.23
2012-04-26 12:20:15.746	1215.48	-78.417	310.22
2012-04-26 12:20:15.946	1215.68	-80.264	310.22
2012-04-26 12:20:16.136	1215.87	-79.472	310.23
2012-04-26 12:20:16.336	1216.07	-79.769	310.23
2012-04-26 12:20:16.536	1216.27	-79.482	310.23
2012-04-26 12:20:16.746	1216.48	-79.563	310.23
2012-04-26 12:20:16.946	1216.68	-79.388	310.23
2012-04-26 12:20:17.146	1216.88	-79.075	310.23
2012-04-26 12:20:17.356	1217.09	-78.76	310.23
2012-04-26 12:20:17.536	1217.27	-80.413	310.24
2012-04-26 12:20:17.746	1217.48	-80.196	310.24
2012-04-26 12:20:17.946	1217.68	-78.771	310.24
2012-04-26 12:20:18.146	1217.88	-78.867	310.24
2012-04-26 12:20:18.356	1218.09	-78.955	310.24
2012-04-26 12:20:18.556	1218.29	-79.752	310.24
2012-04-26 12:20:18.746	1218.48	-80.199	310.24
2012-04-26 12:20:18.946	1218.68	-80.032	310.24
2012-04-26 12:20:19.146	1218.88	-80.771	310.25
2012-04-26 12:20:19.356	1219.09	-80.334	310.25
2012-04-26 12:20:19.556	1219.29	-79.81	310.25
2012-04-26 12:20:19.756	1219.49	-79.047	310.25
2012-04-26 12:20:19.966	1219.7	-80.753	310.24
2012-04-26 12:20:20.146	1219.88	-80.345	310.24
2012-04-26 12:20:20.356	1220.09	-79.08	310.24
2012-04-26 12:20:20.556	1220.29	-79.082	310.24
2012-04-26 12:20:20.756	1220.49	-79.099	310.24
2012-04-26 12:20:20.966	1220.7	-80.14	310.24
2012-04-26 12:20:21.166	1220.9	-79.684	310.24
2012-04-26 12:20:21.366	1221.1	-79.485	310.24
2012-04-26 12:20:21.556	1221.29	-80.167	310.24
2012-04-26 12:20:21.756	1221.49	-79.859	310.24
2012-04-26 12:20:21.966	1221.7	-79.561	310.24
2012-04-26 12:20:22.166	1221.9	-79.923	310.23
2012-04-26 12:20:22.366	1222.1	-80.092	310.23
2012-04-26 12:20:22.566	1222.3	-80.693	310.23
2012-04-26 12:20:22.776	1222.51	-79.362	310.23
2012-04-26 12:20:22.966	1222.7	-79.155	310.23
2012-04-26 12:20:23.166	1222.9	-79.47	310.23
2012-04-26 12:20:23.366	1223.1	-79.887	310.24
2012-04-26 12:20:23.566	1223.3	-79.882	310.24
2012-04-26 12:20:23.776	1223.51	-79.582	310.24
2012-04-26 12:20:23.976	1223.71	-79.446	310.24
2012-04-26 12:20:24.176	1223.91	-79.553	310.24
2012-04-26 12:20:24.366	1224.1	-79.904	310.24
2012-04-26 12:20:24.566	1224.3	-79.433	310.24
2012-04-26 12:20:24.776	1224.51	-79.344	310.24
2012-04-26 12:20:24.976	1224.71	-80.223	310.24
2012-04-26 12:20:25.176	1224.91	-80.188	310.23
2012-04-26 12:20:25.386	1225.12	-79.045	310.23
2012-04-26 12:20:25.566	1225.3	-79.804	310.23
2012-04-26 12:20:25.776	1225.51	-78.551	310.23
2012-04-26 12:20:25.976	1225.71	-80.129	310.23
2012-04-26 12:20:26.176	1225.91	-79.297	310.23
2012-04-26 12:20:26.386	1226.12	-79.642	310.23
2012-04-26 12:20:26.586	1226.32	-81.123	310.23
2012-04-26 12:20:26.786	1226.52	-79.718	310.23
2012-04-26 12:20:26.976	1226.71	-79.396	310.23
2012-04-26 12:20:27.176	1226.91	-79.38	310.23
2012-04-26 12:20:27.386	1227.12	-79.072	310.23
2012-04-26 12:20:27.586	1227.32	-79.522	310.23
2012-04-26 12:20:27.786	1227.52	-79.466	310.23
2012-04-26 12:20:27.996	1227.73	-79.99	310.23
2012-04-26 12:20:28.176	1227.91	-78.537	310.23
2012-04-26 12:20:28.386	1228.12	-79.323	310.23
2012-04-26 12:20:28.586	1228.32	-79.501	310.23
2012-04-26 12:20:28.786	1228.52	-79.027	310.23
2012-04-26 12:20:28.996	1228.73	-78.839	310.23
2012-04-26 12:20:29.196	1228.93	-80.183	310.23
2012-04-26 12:20:29.396	1229.13	-80.246	310.23
2012-04-26 12:20:29.586	1229.32	-78.982	310.23
2012-04-26 12:20:29.786	1229.52	-78.857	310.22
2012-04-26 12:20:29.996	1229.73	-79.262	310.23
2012-04-26 12:20:30.196	1229.93	-79.46	310.23
2012-04-26 12:20:30.396	1230.13	-78.994	310.23
2012-04-26 12:20:30.606	1230.34	-79.83	310.23
2012-04-26 12:20:30.806	1230.54	-79.459	310.23
2012-04-26 12:20:30.996	1230.73	-80.301	310.23
2012-04-26 12:20:31.196	1230.93	-79.531	310.23
2012-04-26 12:20:31.396	1231.13	-79.399	310.23
2012-04-26 12:20:31.606	1231.34	-80.952	310.23
2012-04-26 12:20:31.806	1231.54	-80.076	310.23
2012-04-26 12:20:32.006	1231.74	-80.007	310.23
2012-04-26 12:20:32.196	1231.93	-80.047	310.23
2012-04-26 12:20:32.396	1232.13	-78.801	310.24
2012-04-26 12:20:32.606	1232.34	-80.772	310.24
2012-04-26 12:20:32.806	1232.54	-80.094	310.23
2012-04-26 12:20:33.006	1232.74	-80.211	310.23
2012-04-26 12:20:33.216	1232.95	-79.397	310.24
2012-04-26 12:20:33.416	1233.15	-80.087	310.24
2012-04-26 12:20:33.606	1233.34	-79.767	310.24
2012-04-26 12:20:33.806	1233.54	-79.787	310.23
2012-04-26 12:20:34.006	1233.74	-79.466	310.23
2012-04-26 12:20:34.216	1233.95	-80.657	310.24
2012-04-26 12:20:34.416	1234.15	-80.168	310.24
2012-04-26 12:20:34.616	1234.35	-79.006	310.24
2012-04-26 12:20:34.816	1234.55	-79.49	310.24
2012-04-26 12:20:35.006	1234.74	-79.664	310.24
2012-04-26 12:20:35.216	1234.95	-79.247	310.24
2012-04-26 12:20:35.416	1235.15	-79.627	310.24
2012-04-26 12:20:35.616	1235.35	-79.585	310.24
2012-04-26 12:20:35.816	1235.55	-80.068	310.24
2012-04-26 12:20:36.026	1235.76	-79.551	310.24
2012-04-26 12:20:36.226	1235.96	-79.061	310.23
2012-04-26 12:20:36.416	1236.15	-79.216	310.23
2012-04-26 12:20:36.616	1236.35	-81.179	310.23
2012-04-26 12:20:36.816	1236.55	-80.766	310.23
2012-04-26 12:20:37.026	1236.76	-79.895	310.23
2012-04-26 12:20:37.226	1236.96	-79.897	310.23
2012-04-26 12:20:37.426	1237.16	-78.906	310.23
2012-04-26 12:20:37.616	1237.35	-80.222	310.23
2012-04-26 12:20:37.816	1237.55	-79.73	310.23
2012-04-26 12:20:38.026	1237.76	-80.091	310.23
2012-04-26 12:20:38.226	1237.96	-80.101	310.23
2012-04-26 12:20:38.426	1238.16	-79.872	310.23
2012-04-26 12:20:38.636	1238.37	-79.472	310.23
2012-04-26 12:20:38.836	1238.57	-79.615	310.24
2012-04-26 12:20:39.026	1238.76	-79.644	310.24
2012-04-26 12:20:39.226	1238.96	-79.89	310.23
2012-04-26 12:20:39.426	1239.16	-79.349	310.23
2012-04-26 12:20:39.636	1239.37	-78.843	310.23
2012-04-26 12:20:39.836	1239.57	-79.223	310.23
2012-04-26 12:20:40.036	1239.77	-79.339	310.23
2012-04-26 12:20:40.246	1239.98	-79.546	310.23
2012-04-26 12:20:40.426	1240.16	-79.181	310.23
2012-04-26 12:20:40.636	1240.37	-78.477	310.23
2012-04-26 12:20:40.836	1240.57	-78.499	310.23
2012-04-26 12:20:41.036	1240.77	-79.007	310.23
2012-04-26 12:20:41.246	1240.98	-79.149	310.23
2012-04-26 12:20:41.446	1241.18	-78.329	310.23
2012-04-26 12:20:41.646	1241.38	-80.524	310.23
2012-04-26 12:20:41.836	1241.57	-78.948	310.23
2012-04-26 12:20:42.036	1241.77	-78.298	310.23
2012-04-26 12:20:42.246	1241.98	-78.742	310.23
2012-04-26 12:20:42.446	1242.18	-78.888	310.23
2012-04-26 12:20:42.646	1242.38	-79.613	310.24
2012-04-26 12:20:42.856	1242.59	-78.748	310.24
2012-04-26 12:20:43.056	1242.79	-78.897	310.24
2012-04-26 12:20:43.246	1242.98	-80.636	310.24
2012-04-26 12:20:43.446	1243.18	-79.206	310.24
2012-04-26 12:20:43.646	1243.38	-78.76	310.24
2012-04-26 12:20:43.856	1243.59	-78.173	310.24
2012-04-26 12:20:44.056	1243.79	-79.292	310.24
2012-04-26 12:20:44.256	1243.99	-79.494	310.24
2012-04-26 12:20:44.446	1244.18	-79.415	310.24
2012-04-26 12:20:44.646	1244.38	-79.263	310.24
2012-04-26 12:20:44.856	1244.59	-78.196	310.24
2012-04-26 12:20:45.056	1244.79	-79.173	310.23
2012-04-26 12:20:45.256	1244.99	-78.901	310.23
2012-04-26 12:20:45.466	1245.2	-78.51	310.23
2012-04-26 12:20:45.666	1245.4	-78.796	310.24
2012-04-26 12:20:45.856	1245.59	-79.482	310.24
2012-04-26 12:20:46.056	1245.79	-79.907	310.24
2012-04-26 12:20:46.256	1245.99	-79.349	310.24
2012-04-26 12:20:46.466	1246.2	-79.214	310.24
2012-04-26 12:20:46.666	1246.4	-80.038	310.24
2012-04-26 12:20:46.866	1246.6	-79.286	310.24
2012-04-26 12:20:47.066	1246.8	-78.921	310.24
2012-04-26 12:20:47.256	1246.99	-79.76	310.24
2012-04-26 12:20:47.466	1247.2	-79.092	310.24
2012-04-26 12:20:47.666	1247.4	-79.634	310.24
2012-04-26 12:20:47.866	1247.6	-79.434	310.24
2012-04-26 12:20:48.066	1247.8	-79.415	310.24
2012-04-26 12:20:48.276	1248.01	-79.471	310.25
2012-04-26 12:20:48.476	1248.21	-79.402	310.25
2012-04-26 12:20:48.666	1248.4	-79.507	310.25
2012-04-26 12:20:48.866	1248.6	-79.385	310.25
2012-04-26 12:20:49.066	1248.8	-79.872	310.24
2012-04-26 12:20:49.276	1249.01	-79.772	310.24
2012-04-26 12:20:49.476	1249.21	-78.98	310.24
2012-04-26 12:20:49.676	1249.41	-78.756	310.24
2012-04-26 12:20:49.866	1249.6	-77.582	310.24
2012-04-26 12:20:50.066	1249.8	-79.124	310.24
2012-04-26 12:20:50.276	1250.01	-79.038	310.24
2012-04-26 12:20:50.476	1250.21	-79.349	310.24
2012-04-26 12:20:50.676	1250.41	-78.867	310.24
2012-04-26 12:20:50.886	1250.62	-79.132	310.24
2012-04-26 12:20:51.086	1250.82	-79.312	310.24
2012-04-26 12:20:51.276	1251.01	-78.702	310.24
2012-04-26 12:20:51.476	1251.21	-78.645	310.24
2012-04-26 12:20:51.676	1251.41	-80.075	310.24
2012-04-26 12:20:51.886	1251.62	-80.367	310.24
2012-04-26 12:20:52.086	1251.82	-79.286	310.25
2012-04-26 12:20:52.286	1252.02	-79.489	310.25
2012-04-26 12:20:52.496	1252.23	-79.362	310.25
2012-04-26 12:20:52.676	1252.41	-80.133	310.25
2012-04-26 12:20:52.886	1252.62	-79.712	310.25
2012-04-26 12:20:53.086	1252.82	-79.677	310.25
2012-04-26 12:20:53.286	1253.02	-81.463	310.25
2012-04-26 12:20:53.496	1253.23	-80.352	310.25
2012-04-26 12:20:53.696	1253.43	-79.989	310.25
2012-04-26 12:20:53.896	1253.63	-79.16	310.25
2012-04-26 12:20:54.086	1253.82	-80.054	310.25
2012-04-26 12:20:54.286	1254.02	-80.622	310.25
2012-04-26 12:20:54.496	1254.23	-79.918	310.24
2012-04-26 12:20:54.696	1254.43	-80.468	310.24
2012-04-26 12:20:54.896	1254.63	-79.023	310.24
2012-04-26 12:20:55.106	1254.84	-80.525	310.24
2012-04-26 12:20:55.306	1255.04	-79.775	310.24
2012-04-26 12:20:55.496	1255.23	-80.014	310.24
2012-04-26 12:20:55.696	1255.43	-79.77	310.24
2012-04-26 12:20:55.896	1255.63	-80.189	310.24
2012-04-26 12:20:56.106	1255.84	-80.602	310.24
2012-04-26 12:20:56.306	1256.04	-79.671	310.24
2012-04-26 12:20:56.506	1256.24	-80.069	310.24
2012-04-26 12:20:56.696	1256.43	-80.764	310.25
2012-04-26 12:20:56.896	1256.63	-80.487	310.25
2012-04-26 12:20:57.106	1256.84	-79.36	310.25
2012-04-26 12:20:57.306	1257.04	-79.456	310.25
2012-04-26 12:20:57.506	1257.24	-78.744	310.24
2012-04-26 12:20:57.716	1257.45	-79.812	310.24
2012-04-26 12:20:57.916	1257.65	-80.185	310.24
2012-04-26 12:20:58.106	1257.84	-79.944	310.23
2012-04-26 12:20:58.306	1258.04	-79.868	310.23
2012-04-26 12:20:58.506	1258.24	-80.437	310.23
2012-04-26 12:20:58.716	1258.45	-79.367	310.23
2012-04-26 12:20:58.916	1258.65	-79.366	310.23
2012-04-26 12:20:59.116	1258.85	-79.338	310.23
2012-04-26 12:20:59.316	1259.05	-79.991	310.23
2012-04-26 12:20:59.506	1259.24	-79.745	310.23
2012-04-26 12:20:59.716	1259.45	-79.904	310.24
2012-04-26 12:20:59.916	1259.65	-79.696	310.24
2012-04-26 12:21:00.116	1259.85	-79.544	310.24
2012-04-26 12:21:00.316	1260.05	-79.292	310.24
2012-04-26 12:21:00.526	1260.26	-79.867	310.24
2012-04-26 12:21:00.726	1260.46	-80.795	310.24
2012-04-26 12:21:00.916	1260.65	-80.011	310.24
2012-04-26 12:21:01.116	1260.85	-79.462	310.23
2012-04-26 12:21:01.316	1261.05	-79.803	310.23
2012-04-26 12:21:01.526	1261.26	-79.513	310.23
2012-04-26 12:21:01.726	1261.46	-79.952	310.23
2012-04-26 12:21:01.926	1261.66	-79.785	310.23
2012-04-26 12:21:02.116	1261.85	-79.698	310.23
2012-04-26 12:21:02.316	1262.05	-79.271	310.23
2012-04-26 12:21:02.526	1262.26	-79.186	310.23
2012-04-26 12:21:02.726	1262.46	-80.012	310.23
2012-04-26 12:21:02.926	1262.66	-79.795	310.23
2012-04-26 12:21:03.136	1262.87	-79.542	310.23
2012-04-26 12:21:03.336	1263.07	-79.858	310.23
2012-04-26 12:21:03.526	1263.26	-79.347	310.23
2012-04-26 12:21:03.726	1263.46	-79.035	310.23
2012-04-26 12:21:03.926	1263.66	-79.369	310.24
2012-04-26 12:21:04.136	1263.87	-80.258	310.24
2012-04-26 12:21:04.336	1264.07	-79.54	310.24
2012-04-26 12:21:04.536	1264.27	-79.246	310.24
2012-04-26 12:21:04.746	1264.48	-79.824	310.24
2012-04-26 12:21:04.926	1264.66	-78.702	310.24
2012-04-26 12:21:05.136	1264.87	-79.509	310.24
2012-04-26 12:21:05.336	1265.07	-79.399	310.24
2012-04-26 12:21:05.536	1265.27	-79.318	310.24
2012-04-26 12:21:05.746	1265.48	-81.066	310.24
2012-04-26 12:21:05.946	1265.68	-79.791	310.24
2012-04-26 12:21:06.146	1265.88	-79.985	310.24
2012-04-26 12:21:06.336	1266.07	-79.586	310.24
2012-04-26 12:21:06.536	1266.27	-79.522	310.24
2012-04-26 12:21:06.746	1266.48	-79.798	310.24
2012-04-26 12:21:06.946	1266.68	-79.891	310.24
2012-04-26 12:21:07.146	1266.88	-79.809	310.24
2012-04-26 12:21:07.356	1267.09	-78.926	310.25
2012-04-26 12:21:07.556	1267.29	-79.507	310.25
2012-04-26 12:21:07.746	1267.48	-79.276	310.24
2012-04-26 12:21:07.946	1267.68	-79.216	310.24
2012-04-26 12:21:08.146	1267.88	-79.284	310.24
2012-04-26 12:21:08.356	1268.09	-79.681	310.24
2012-04-26 12:21:08.556	1268.29	-80.018	310.24
2012-04-26 12:21:08.756	1268.49	-80.231	310.25
2012-04-26 12:21:08.956	1268.69	-79.954	310.25
2012-04-26 12:21:09.146	1268.88	-79.968	310.23
2012-04-26 12:21:09.356	1269.09	-79.52	310.23
2012-04-26 12:21:09.556	1269.29	-79.25	310.23
2012-04-26 12:21:09.756	1269.49	-79.964	310.23
2012-04-26 12:21:09.956	1269.69	-79.155	310.24
2012-04-26 12:21:10.166	1269.9	-79.899	310.24
2012-04-26 12:21:10.366	1270.1	-79.628	310.24
2012-04-26 12:21:10.556	1270.29	-79.585	310.24
2012-04-26 12:21:10.756	1270.49	-80.318	310.24
2012-04-26 12:21:10.956	1270.69	-79.591	310.24
2012-04-26 12:21:11.166	1270.9	-79.751	310.24
2012-04-26 12:21:11.366	1271.1	-79.372	310.24
2012-04-26 12:21:11.566	1271.3	-79.592	310.24
2012-04-26 12:21:11.776	1271.51	-80.246	310.23
2012-04-26 12:21:11.976	1271.71	-79.602	310.23
2012-04-26 12:21:12.166	1271.9	-79.404	310.24
2012-04-26 12:21:12.366	1272.1	-78.123	310.24
2012-04-26 12:21:12.566	1272.3	-79.576	310.24
2012-04-26 12:21:12.776	1272.51	-79.616	310.24
2012-04-26 12:21:12.976	1272.71	-80.359	310.24
2012-04-26 12:21:13.176	1272.91	-79.449	310.24
2012-04-26 12:21:13.386	1273.12	-79.476	310.24
2012-04-26 12:21:13.566	1273.3	-79.766	310.24
2012-04-26 12:21:13.776	1273.51	-79.662	310.24
2012-04-26 12:21:13.976	1273.71	-79.584	310.24
2012-04-26 12:21:14.176	1273.91	-80.493	310.25
2012-04-26 12:21:14.386	1274.12	-80.378	310.25
2012-04-26 12:21:14.586	1274.32	-79.825	310.25
2012-04-26 12:21:14.786	1274.52	-79.458	310.25
2012-04-26 12:21:14.976	1274.71	-79.329	310.25
2012-04-26 12:21:15.176	1274.91	-79.685	310.24
2012-04-26 12:21:15.386	1275.12	-79.092	310.24
2012-04-26 12:21:15.586	1275.32	-79.957	310.24
2012-04-26 12:21:15.786	1275.52	-80.064	310.24
2012-04-26 12:21:15.996	1275.73	-80	310.24
2012-04-26 12:21:16.196	1275.93	-79.161	310.24
2012-04-26 12:21:16.386	1276.12	-79.131	310.24
2012-04-26 12:21:16.586	1276.32	-80.251	310.24
2012-04-26 12:21:16.786	1276.52	-79.156	310.24
2012-04-26 12:21:16.996	1276.73	-79.181	310.24
2012-04-26 12:21:17.196	1276.93	-79.206	310.24
2012-04-26 12:21:17.396	1277.13	-78.559	310.24
2012-04-26 12:21:17.606	1277.34	-79.487	310.24
2012-04-26 12:21:17.786	1277.52	-79.135	310.24
2012-04-26 12:21:17.996	1277.73	-79.316	310.24
2012-04-26 12:21:18.196	1277.93	-78.358	310.23
2012-04-26 12:21:18.396	1278.13	-79.047	310.23
2012-04-26 12:21:18.606	1278.34	-79.34	310.23
2012-04-26 12:21:18.806	1278.54	-79.326	310.24
2012-04-26 12:21:18.996	1278.73	-79.499	310.24
2012-04-26 12:21:19.196	1278.93	-80.16	310.24
2012-04-26 12:21:19.396	1279.13	-79.636	310.24
2012-04-26 12:21:19.606	1279.34	-78.937	310.24
2012-04-26 12:21:19.806	1279.54	-79.453	310.24
2012-04-26 12:21:20.006	1279.74	-79.379	310.24
2012-04-26 12:21:20.196	1279.93	-79.058	310.24
2012-04-26 12:21:20.396	1280.13	-79.538	310.24
2012-04-26 12:21:20.606	1280.34	-79.497	310.24
2012-04-26 12:21:20.806	1280.54	-79.824	310.24
2012-04-26 12:21:21.006	1280.74	-79.847	310.24
2012-04-26 12:21:21.206	1280.94	-79.462	310.24
2012-04-26 12:21:21.416	1281.15	-78.957	310.23
2012-04-26 12:21:21.606	1281.34	-80.58	310.23
2012-04-26 12:21:21.806	1281.54	-79.263	310.23
2012-04-26 12:21:22.006	1281.74	-78.647	310.23
2012-04-26 12:21:22.206	1281.94	-79.163	310.23
2012-04-26 12:21:22.416	1282.15	-78.515	310.23
2012-04-26 12:21:22.616	1282.35	-79.056	310.23
2012-04-26 12:21:22.816	1282.55	-78.792	310.22
2012-04-26 12:21:23.006	1282.74	-79.388	310.22
2012-04-26 12:21:23.206	1282.94	-79.159	310.22
2012-04-26 12:21:23.416	1283.15	-79.171	310.22
2012-04-26 12:21:23.616	1283.35	-79.188	310.22
2012-04-26 12:21:23.816	1283.55	-79.214	310.22
2012-04-26 12:21:24.026	1283.76	-79.689	310.23
2012-04-26 12:21:24.226	1283.96	-79.702	310.23
2012-04-26 12:21:24.416	1284.15	-79.762	310.23
2012-04-26 12:21:24.616	1284.35	-79.141	310.23
2012-04-26 12:21:24.816	1284.55	-79.059	310.22
2012-04-26 12:21:25.026	1284.76	-79.808	310.22
2012-04-26 12:21:25.226	1284.96	-79.71	310.22
2012-04-26 12:21:25.426	1285.16	-78.996	310.22
2012-04-26 12:21:25.636	1285.37	-79.201	310.22
2012-04-26 12:21:25.816	1285.55	-78.734	310.22
2012-04-26 12:21:26.026	1285.76	-78.797	310.22
2012-04-26 12:21:26.226	1285.96	-78.854	310.22
2012-04-26 12:21:26.426	1286.16	-78.67	310.22
2012-04-26 12:21:26.636	1286.37	-80.728	310.22
2012-04-26 12:21:26.836	1286.57	-79.251	310.22
2012-04-26 12:21:27.026	1286.76	-78.703	310.22
2012-04-26 12:21:27.226	1286.96	-79.271	310.22
2012-04-26 12:21:27.426	1287.16	-78.712	310.23
2012-04-26 12:21:27.636	1287.37	-79.54	310.23
2012-04-26 12:21:27.836	1287.57	-79.669	310.23
2012-04-26 12:21:28.036	1287.77	-79.767	310.23
2012-04-26 12:21:28.246	1287.98	-80.64	310.23
2012-04-26 12:21:28.426	1288.16	-79.385	310.23
2012-04-26 12:21:28.636	1288.37	-79.031	310.23
2012-04-26 12:21:28.836	1288.57	-78.979	310.22
2012-04-26 12:21:29.036	1288.77	-79.786	310.22
2012-04-26 12:21:29.246	1288.98	-80.431	310.22
2012-04-26 12:21:29.446	1289.18	-79.71	310.22
2012-04-26 12:21:29.646	1289.38	-79.508	310.22
2012-04-26 12:21:29.836	1289.57	-79.177	310.22
2012-04-26 12:21:30.036	1289.77	-79.959	310.22
2012-04-26 12:21:30.246	1289.98	-79.283	310.22
2012-04-26 12:21:30.446	1290.18	-79.445	310.22
