TS	Tilt	Phase	Amplitude	PLL_Locked	TempSensor1	TempSensor2
2020-02-05 15:39:47.789	0.00	43.5435	-21.9785	1	292.489990	292.690002
2020-02-05 15:39:48.731	0.00	43.5623	-21.9806	1	292.480011	292.690002
2020-02-05 15:39:49.656	0.00	43.4944	-21.9790	1	292.489990	292.690002
2020-02-05 15:39:50.596	0.00	43.5349	-21.9828	1	292.519989	292.690002
2020-02-05 15:39:51.530	0.00	43.4145	-21.9836	1	292.510010	292.690002
2020-02-05 15:39:52.442	0.00	43.4747	-21.9841	1	292.510010	292.690002
2020-02-05 15:39:53.398	0.00	43.3751	-21.9795	1	292.510010	292.690002
2020-02-05 15:39:54.313	0.00	43.3650	-21.9811	1	292.519989	292.690002
2020-02-05 15:39:55.247	0.00	43.3452	-21.9795	1	292.519989	292.690002
2020-02-05 15:39:56.197	0.00	43.3184	-21.9755	1	292.519989	292.700012
2020-02-05 15:39:57.153	0.00	43.3349	-21.9787	1	292.519989	292.690002
2020-02-05 15:39:58.079	0.00	43.2946	-21.9815	1	292.529999	292.700012
2020-02-05 15:39:59.021	0.00	43.3000	-21.9837	1	292.519989	292.709991
2020-02-05 15:39:59.944	0.00	43.1985	-21.9853	1	292.529999	292.709991
2020-02-05 15:40:00.881	0.00	43.2009	-21.9848	1	292.529999	292.679993
2020-02-05 15:40:01.822	0.00	43.2311	-21.9876	1	292.529999	292.690002
2020-02-05 15:40:02.734	0.00	43.2604	-21.9882	1	292.529999	292.700012
2020-02-05 15:40:03.693	0.00	43.2901	-21.9881	1	292.529999	292.709991
2020-02-05 15:40:04.627	0.00	43.2101	-21.9881	1	292.519989	292.709991
2020-02-05 15:40:05.579	0.00	43.2652	-21.9877	1	292.529999	292.709991
2020-02-05 15:40:06.529	0.00	43.1282	-21.9895	1	292.529999	292.679993
2020-02-05 15:40:07.433	0.00	43.2294	-21.9886	1	292.519989	292.700012
2020-02-05 15:40:08.380	0.00	43.0868	-21.9912	1	292.540009	292.700012
2020-02-05 15:40:09.319	0.00	43.2092	-21.9910	1	292.529999	292.709991
2020-02-05 15:40:10.242	0.00	43.1491	-21.9889	1	292.529999	292.700012
2020-02-05 15:40:11.200	0.00	43.1991	-21.9870	1	292.510010	292.690002
2020-02-05 15:40:12.111	0.00	43.3086	-21.9894	1	292.540009	292.709991
2020-02-05 15:40:13.056	0.00	43.2556	-21.9898	1	292.519989	292.690002
2020-02-05 15:40:14.010	0.00	43.3109	-21.9880	1	292.540009	292.709991
2020-02-05 15:40:14.938	0.00	43.2574	-21.9930	1	292.529999	292.690002
2020-02-05 15:40:15.934	0.00	43.2433	-21.9938	1	292.540009	292.700012
2020-02-05 15:40:16.818	0.00	43.3309	-21.9932	1	292.540009	292.700012
2020-02-05 15:40:17.744	0.00	43.2794	-21.9900	1	292.540009	292.679993
2020-02-05 15:40:18.735	0.00	43.3095	-21.9913	1	292.529999	292.709991
